N,s,seed,heuristic_min_usage_time,heuristic_optimization_time,gurobi_min_usage_time,gurobi_optimization_time,gurobi_model_build_time
8,6,3,32.0,0.0009970664978027344,32.0,0.05677318572998047,0.019544124603271484
8,6,4,32.0,0.0009663105010986328,32.0,0.055318593978881836,0.020151615142822266
8,6,5,32.0,0.0010333061218261719,32.0,0.05430746078491211,0.020147323608398438
8,6,6,32.0,0.0009951591491699219,32.0,0.055863380432128906,0.02008199691772461
8,6,7,32.0,0.0009670257568359375,32.0,0.052863359451293945,0.01920795440673828
8,6,8,32.0,0.0015897750854492188,32.0,0.05488729476928711,0.018591642379760742
8,6,9,32.0,0.000989675521850586,32.0,0.05599522590637207,0.01951003074645996
8,7,0,32.0,0.0010271072387695312,32.0,0.05417156219482422,0.019240856170654297
8,7,1,32.0,0.0020263195037841797,32.0,0.050283193588256836,0.01706385612487793
8,7,2,32.0,0.0009937286376953125,32.0,0.057621002197265625,0.018433332443237305
8,7,3,32.0,0.0010521411895751953,32.0,0.054203033447265625,0.020111083984375
8,7,4,32.0,0.0009958744049072266,32.0,0.0601344108581543,0.02358412742614746
8,7,5,32.0,0.0010001659393310547,32.0,0.054018497467041016,0.020138978958129883
8,7,6,32.0,0.0019965171813964844,32.0,0.052787065505981445,0.019147157669067383
8,7,7,32.0,0.001997232437133789,32.0,0.054909467697143555,0.019760608673095703
8,7,8,32.0,0.0019621849060058594,32.0,0.05585932731628418,0.019107580184936523
8,7,9,32.0,0.001538991928100586,32.0,0.059266090393066406,0.02009296417236328
8,8,0,32.0,0.001995086669921875,32.0,0.05425572395324707,0.01905369758605957
8,8,1,32.0,0.0010020732879638672,32.0,0.05295252799987793,0.01903223991394043
8,8,2,32.0,0.002031564712524414,32.0,0.05236983299255371,0.017107486724853516
8,8,3,32.0,0.001996278762817383,32.0,0.05324721336364746,0.019162416458129883
8,8,4,32.0,0.0009958744049072266,32.0,0.053296566009521484,0.019577503204345703
8,8,5,32.0,0.002010822296142578,32.0,0.0542910099029541,0.01907515525817871
8,8,6,32.0,0.0019979476928710938,32.0,0.05254936218261719,0.01877760887145996
8,8,7,32.0,0.0019953250885009766,32.0,0.05136871337890625,0.018511056900024414
8,8,8,32.0,0.0019905567169189453,32.0,0.053408145904541016,0.0186614990234375
8,8,9,32.0,0.001960277557373047,32.0,0.06754207611083984,0.019114971160888672
9,1,0,12.0,0.001981973648071289,12.0,0.9896793365478516,0.022655010223388672
9,1,1,14.0,0.001504659652709961,14.0,5.134634971618652,0.024613142013549805
9,1,2,11.0,0.0019936561584472656,11.0,0.7913172245025635,0.024486064910888672
9,1,3,12.0,0.0035228729248046875,12.0,2.479111433029175,0.024486541748046875
9,1,4,13.0,0.0019974708557128906,13.0,0.3142731189727783,0.024962186813354492
9,1,5,13.0,0.002993345260620117,13.0,0.8271384239196777,0.022759675979614258
9,1,6,12.0,0.00250244140625,12.0,1.7919800281524658,0.019974708557128906
9,1,7,13.0,0.002993345260620117,13.0,1.778515338897705,0.023988008499145508
9,1,8,14.0,0.0019931793212890625,14.0,0.2291698455810547,0.02577829360961914
9,1,9,13.0,0.001998424530029297,13.0,0.08702278137207031,0.022113561630249023
9,2,0,21.0,0.0019986629486083984,21.0,14.70071029663086,0.019683122634887695
9,2,1,24.0,0.0019936561584472656,24.0,12.299241781234741,0.029471874237060547
9,2,2,20.0,0.0015060901641845703,20.0,0.8755903244018555,0.023013591766357422
9,2,3,22.0,0.0019941329956054688,22.0,1.0434832572937012,0.024501562118530273
9,2,4,22.0,0.0019948482513427734,22.0,0.7371046543121338,0.023102998733520508
9,2,5,23.0,0.0009961128234863281,23.0,5.487793922424316,0.020973682403564453
9,2,6,21.0,0.002535581588745117,,0.3077657222747803,0.02396678924560547
9,2,7,23.0,0.001991748809814453,23.0,0.1715254783630371,0.022691965103149414
9,2,8,23.0,0.0019965171813964844,23.0,0.6255288124084473,0.02419447898864746
9,2,9,20.0,0.0019960403442382812,,8.62609601020813,0.02400970458984375
9,3,0,30.0,0.0022051334381103516,,3.3558595180511475,0.02356576919555664
9,3,1,32.0,0.0015065670013427734,32.0,0.07571983337402344,0.022984027862548828
9,3,2,28.0,0.0009953975677490234,,3.1221683025360107,0.021551132202148438
9,3,3,32.0,0.002501964569091797,32.0,1.295456886291504,0.02296924591064453
9,3,4,31.0,0.001992940902709961,,2.7510476112365723,0.023977041244506836
9,3,5,32.0,0.0010001659393310547,32.0,0.23052000999450684,0.024980783462524414
9,3,6,30.0,0.001996278762817383,,0.4070396423339844,0.02196955680847168
9,3,7,32.0,0.00099945068359375,32.0,0.1763303279876709,0.023978710174560547
9,3,8,32.0,0.001506805419921875,32.0,0.19606947898864746,0.023183345794677734
9,3,9,29.0,0.001964092254638672,,0.16983628273010254,0.023762226104736328
9,4,0,32.0,0.0015408992767333984,32.0,0.0663914680480957,0.023145675659179688
9,4,1,32.0,0.0009944438934326172,32.0,0.05864238739013672,0.0226287841796875
9,4,2,32.0,0.000997781753540039,32.0,0.06745147705078125,0.02266216278076172
9,4,3,32.0,0.002000570297241211,32.0,0.0638589859008789,0.022063493728637695
9,4,4,32.0,0.0020287036895751953,32.0,0.06282305717468262,0.02265191078186035
9,4,5,32.0,0.001993894577026367,32.0,0.06436610221862793,0.023688316345214844
9,4,6,32.0,0.0010004043579101562,32.0,0.06830811500549316,0.0225374698638916
9,4,7,32.0,0.0020341873168945312,32.0,0.06596875190734863,0.023674964904785156
9,4,8,32.0,0.0014994144439697266,32.0,0.05997729301452637,0.02217268943786621
9,4,9,32.0,0.0020291805267333984,32.0,0.06532645225524902,0.02310967445373535
9,5,0,32.0,0.0015740394592285156,32.0,0.06261086463928223,0.02170729637145996
9,5,1,32.0,0.0009982585906982422,32.0,0.0617978572845459,0.022499561309814453
9,5,2,32.0,0.0009968280792236328,32.0,0.06072068214416504,0.022161006927490234
9,5,3,32.0,0.0015995502471923828,32.0,0.06440401077270508,0.023619413375854492
9,5,4,32.0,0.00099945068359375,32.0,0.06000208854675293,0.02314019203186035
9,5,5,32.0,0.001992464065551758,32.0,0.06101489067077637,0.022651195526123047
9,5,6,32.0,0.0015380382537841797,32.0,0.06799960136413574,0.022194623947143555
9,5,7,32.0,0.0015316009521484375,32.0,0.06240582466125488,0.02265334129333496
9,5,8,32.0,0.002017498016357422,32.0,0.06569480895996094,0.026567935943603516
9,5,9,32.0,0.0020294189453125,32.0,0.06090831756591797,0.022144317626953125
9,6,0,32.0,0.0019948482513427734,32.0,0.06278872489929199,0.023212432861328125
9,6,1,32.0,0.002568960189819336,32.0,0.0648198127746582,0.025532007217407227
9,6,2,32.0,0.0019953250885009766,32.0,0.060768842697143555,0.023621797561645508
9,6,3,32.0,0.0025467872619628906,32.0,0.06810712814331055,0.027260780334472656
9,6,4,32.0,0.00150299072265625,32.0,0.06561875343322754,0.023962974548339844
9,6,5,32.0,0.001992464065551758,32.0,0.06829428672790527,0.026560544967651367
9,6,6,32.0,0.001993894577026367,32.0,0.06609654426574707,0.024387359619140625
9,6,7,32.0,0.001994609832763672,32.0,0.06613826751708984,0.023026704788208008
9,6,8,32.0,0.0009996891021728516,32.0,0.0630652904510498,0.024272680282592773
9,6,9,32.0,0.0019941329956054688,32.0,0.06475567817687988,0.02351689338684082
9,7,0,32.0,0.0010318756103515625,32.0,0.06392121315002441,0.024663209915161133
9,7,1,32.0,0.0015702247619628906,32.0,0.06202101707458496,0.023437023162841797
9,7,2,32.0,0.001981496810913086,32.0,0.06130528450012207,0.023077726364135742
9,7,3,32.0,0.001997709274291992,32.0,0.06221890449523926,0.023115158081054688
9,7,4,32.0,0.0020313262939453125,32.0,0.06393766403198242,0.022168397903442383
9,7,5,32.0,0.0019948482513427734,32.0,0.06030631065368652,0.021624088287353516
9,7,6,32.0,0.0015761852264404297,32.0,0.06487178802490234,0.0227663516998291
9,7,7,32.0,0.0019636154174804688,32.0,0.0655982494354248,0.02217721939086914
9,7,8,32.0,0.0019948482513427734,32.0,0.06061410903930664,0.023007869720458984
9,7,9,32.0,0.001994609832763672,32.0,0.06349468231201172,0.022609233856201172
9,8,0,32.0,0.0024929046630859375,32.0,0.06394338607788086,0.02104949951171875
9,8,1,32.0,0.0009975433349609375,32.0,0.06482791900634766,0.02371382713317871
9,8,2,32.0,0.0019953250885009766,32.0,0.060158491134643555,0.02342677116394043
9,8,3,32.0,0.0020253658294677734,32.0,0.06060791015625,0.022101163864135742
9,8,4,32.0,0.0009989738464355469,32.0,0.06756424903869629,0.024318933486938477
9,8,5,32.0,0.001994609832763672,32.0,0.061678409576416016,0.020109176635742188
9,8,6,32.0,0.001026153564453125,32.0,0.062355756759643555,0.02414560317993164
9,8,7,32.0,0.0025811195373535156,32.0,0.061307430267333984,0.021152019500732422
9,8,8,32.0,0.0015377998352050781,32.0,0.059361934661865234,0.022521257400512695
9,8,9,32.0,0.0025734901428222656,32.0,0.06250381469726562,0.021125316619873047
9,9,0,32.0,0.0019958019256591797,32.0,0.058834075927734375,0.021795272827148438
9,9,1,32.0,0.0009980201721191406,32.0,0.06193184852600098,0.023110389709472656
9,9,2,32.0,0.001963376998901367,32.0,0.0618748664855957,0.02176189422607422
9,9,3,32.0,0.0019876956939697266,32.0,0.05785059928894043,0.021585464477539062
9,9,4,32.0,0.001983642578125,32.0,0.05828356742858887,0.0231170654296875
9,9,5,32.0,0.0010037422180175781,32.0,0.06065678596496582,0.022713899612426758
9,9,6,32.0,0.0009975433349609375,32.0,0.06405496597290039,0.02353191375732422
9,9,7,32.0,0.002002239227294922,32.0,0.06922769546508789,0.02254629135131836
9,9,8,32.0,0.0020308494567871094,32.0,0.0584568977355957,0.021689891815185547
9,9,9,32.0,0.0009951591491699219,32.0,0.05838942527770996,0.022138357162475586
